"name","reported_chemical_name","reported_casrn"
"ctd","vanillin","121-33-5"
"ctd","2-methylbenzaldehyde","529-20-4"
"ctd","4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone","64091-91-4"
"ctd","N'-nitrosonornicotine","80508-23-2"
"ctd","1-hexanol","111-27-3"
"ctd","3,4-dihydrocoumarin","119-84-6"
"ctd","3-hexen-1-ol","928-96-1"
"ctd","4-Butyrolactone","96-48-0"
"ctd","alpha-terpineol","98-55-5"
"ctd","anisyl acetate",""
"ctd","Benzyl Alcohol","100-51-6"
"ctd","citronellol","106-22-9"
"ctd","decan-4-olide","706-14-9"
"ctd","ethyl hexanoate","123-66-0"
"ctd","furfuryl alcohol","98-00-0"
"ctd","isoamyl acetate","123-92-2"
"ctd","linalyl acetate","115-95-7"
"ctd","n-pentanol","71-41-0"
"ctd","raspberry ketone","5471-51-2"
"ctd","Fatty Acids, Unsaturated",""
"ctd","methamidophos","10265-92-6"
"ctd","ethion","563-12-2"
"ctd","phosalone","2310-17-0"
"ctd","dimethoxon","1113-02-6"
"ctd","methyleugenol","93-15-2"
"ctd","Ethanolamine","141-43-5"
"ctd","Germanium","7440-56-4"
"ctd","Bismuth","7440-69-9"
"ctd","Cerium","7440-45-1"
"ctd","Palladium","5/3/7440"
"ctd","Zirconium","7440-67-7"
"ctd","Thorium","7440-29-1"
"ctd","oxyfluorofen",""
"ctd","15-keto-5,8,11,13-eicosatetraenoic acid","81416-72-0"
"ctd","9,10,13-trihydroxyoctadec-11-enoic acid",""
"ctd","9,12,13-trihydroxy-10-octadecenoic acid","29907-56-0"
"ctd","Dinoprostone","363-24-6"
"ctd","Leukotriene B4","71160-24-2"
"ctd","12-Hydroxy-5,8,10,14-eicosatetraenoic Acid","59985-28-3"
"ctd","13-hydroxy-9,11-octadecadienoic acid","5204-88-6"
"ctd","15-hydroxy-5,8,11,13-eicosatetraenoic acid","73945-47-8"
"ctd","5-hydroxy-6,8,11,14-eicosatetraenoic acid","72255-35-7"
"ctd","8,9-epoxyeicosatrienoic acid","81246-85-7"
"ctd","9-hydroxy-10,12-octadecadienoic acid","15514-85-9"
"ctd","13-Hydroxy-octadecatrienoic acid",""
"ctd","Prostaglandin D2","41598-07-6"
"ctd","Thromboxane B2","54397-85-2"
"ctd","9-oxo-10,12-octadecadienoic acid","54665-32-6"
"ctd","15-hydroxy-5,8,11,13,17-eicosapentaenoic acid","97850-14-1"
"ctd","15-hydroxyeicosatrienoic acid","82451-61-4"
"ctd","12,13-epoxy-9- keto-10-octadecenoic acid",""
"ctd","5,6-epoxy-8,11,14-eicosatrienoic acid","81246-84-6"
"ctd","17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid","90780-52-2"
"ctd","13-oxo-9,11-octadecadienoic acid","31385-09-8"
"ctd","Aluminum Silicates",""
"ctd","Asbestos","1332-21-4"
"ctd","Asbestos, Crocidolite","12001-28-4"
"ctd","8-nitroguanine",""
"ctd","Calcium Sulfate","7778-18-9"
"ctd","Magnesium Silicates",""
"ctd","Nanotubes, Carbon",""
"ctd","Margarine","8029-82-1"
"ctd","1,2,3,4,6,7,8-heptachlorodibenzofuran",""
"ctd","1,2,3,7,8-pentachlorodibenzofuran","57117-41-6"
"ctd","2,2-(2-chlorophenyl-4'-chlorophenyl)-1,1-dichloroethene",""
"ctd","octachlorodibenzofuran","39001-02-0"
"ctd","Furans",""
"ctd","Mitotane","53-19-0"
"ctd","o,p'-DDT","789-02-6"
"ctd","acetyl methyl tetramethyl tetralin","21145-77-7"
"ctd","phantolid","15323-35-0"
"ctd","delta-hexachlorocyclohexane","319-86-8"
"ctd","chlorpyrifos-ethyl",""
"ctd","Toxaphene","8001-35-2"
"ctd","tris(4-chlorophenyl)methane",""
"ctd","polychlorodibenzofuran",""
"ctd","ethylhexyl methoxycinnamate",""
"ctd","octyl dimethyl 4-aminobenzoic acid","58817-05-3"
"ctd","octocrylene","6197-30-4"
"ctd","enzacamene","38102-62-4"
"ctd","homosalate",""
"ctd","bis(4-hydroxyphenyl)sulfone","80-09-1"
"ctd","2,4,6-tribromophenol","118-79-6"
"ctd","triphenyltin",""
"ctd","tributyltin","688-73-3"
"ctd","mono-n-butyltin",""
"ctd","di-n-butyltin","1002-53-5"
"ctd","Organotin Compounds",""
"ctd","3,3'-dichlorobiphenyl","2050-67-1"
"ctd","aflatoxin-albumin adduct",""
"ctd","Homocysteine","454-28-4"
"ctd","Cysteine","52-90-4"
"ctd","Malondialdehyde","542-78-9"
"ctd","Chlorobenzoates",""
"ctd","chlorsulfuron","64902-72-3"
"ctd","Dextrothyroxine","51-49-0"
"ctd","Fyrol PCF","6145-73-9"
"ctd","hippuric acid","495-69-2"
"ctd","meobal","10/7/2425"
"ctd","N-ethyl perfluorooctane sulfonamido acetate",""
"ctd","octylphenol",""
"ctd","perfluorobutanesulfonic acid",""
"ctd","pentachlorobenzene","608-93-5"
"ctd","Thyroid Hormones",""
"ctd","pirimicarb","23103-98-2"
"ctd","2,2',3,4',5,5',6-heptachlorobiphenyl",""
"ctd","Sulfonamides",""
"ctd","benzylparaben","94-18-8"
"ctd","Parabens",""
"ctd","Firemaster 550",""
"ctd","Polonium","8/6/7440"
"ctd","2,3',4,4'-tetrachlorobiphenyl","32598-10-0"
"ctd","2,4,5,3',4',5'-hexachlorobiphenyl","52663-72-6"
"ctd","25-hydroxyvitamin D","64719-49-9"
"ctd","2-ethyl-5-carboxypentyl phthalate","40809-41-4"
"ctd","2-(N-methylperfluorooctanesulfonamido)acetic acid",""
"ctd","Creatinine","60-27-5"
"ctd","perfluoro-n-nonanoic acid","375-95-1"
"ctd","Cholesterol, HDL",""
"ctd","Cholesterol, LDL",""
"ctd","Triglycerides",""
"ctd","Cholesterol","57-88-5"
"ctd","Insulin",""
"ctd","Chlorodiphenyl (54% Chlorine)","11097-69-1"
"ctd","daidzein","486-66-8"
"ctd","dibenzodioxin",""
"ctd","mono(carboxy-isooctyl)phthalate",""
"ctd","Environmental Pollutants",""
"ctd","perfluorooctanesulfonamide","754-91-6"
"ctd","Genistein","446-72-0"
"ctd","Lipids",""
"ctd","6-OH-BDE-47",""
"ctd","Microcystins",""
"ctd","monoisononylphthalate",""
"ctd","phthalic acid","88-99-3"
"ctd","Rhenium","7440-15-5"
"ctd","Scandium","7440-20-2"
"ctd","Tocopherols",""
"ctd","25-Hydroxyvitamin D 2","21343-40-8"
"ctd","1,25-dihydroxyvitamin D","66772-14-3"
"ctd","Elements, Radioactive",""
"ctd","Tetraethyl Lead","78-00-2"
"ctd","Radium","7440-14-4"
"ctd","Soil Pollutants, Radioactive",""
"ctd","fluor-edenite",""
"ctd","tobacco tar",""
"ctd","4-tert-octylphenol","140-66-9"
"ctd","nitarsone","98-72-6"
"ctd","1-hydroxyphenanthrene","2433-56-9"
"ctd","1-hydroxypyrene","5315-79-7"
"ctd","methoxyacetic acid","625-45-6"
"ctd","2,4,5-Trichlorophenoxyacetic Acid","93-76-5"
"ctd","2-Methyl-4-chlorophenoxyacetic Acid","94-74-6"
"ctd","2-hydroxyfluorene",""
"ctd","2-isopropyl-6-methyl-4-pyrimidinol",""
"ctd","3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid","55701-05-8"
"ctd","3-vinylpyridine","1121-55-7"
"ctd","4-hydroxybenzoic acid","99-96-7"
"ctd","4-hydroxyphenanthrene","7651-86-7"
"ctd","9-phenanthrol",""
"ctd","N-desmethylacetamiprid",""
"ctd","acetamiprid",""
"ctd","acetochlor mercapturate",""
"ctd","S-(3-hydroxypropyl)cysteine N-acetate","23127-40-4"
"ctd","Aflatoxin M1","6795-23-9"
"ctd","fluoren-9-ol","1689-64-1"
"ctd","1-aminopyrene","1606-67-3"
"ctd","1-Naphthylamine","134-32-7"
"ctd","2-Naphthylamine","91-59-8"
"ctd","2,3-bis(3'-hydroxybenzyl)butyrolactone","76543-15-2"
"ctd","monomethylarsonous acid",""
"ctd","arsenobetaine",""
"ctd","Cyclic GMP","7665-99-8"
"ctd","8-oxo-7-hydrodeoxyguanosine","88847-89-6"
"ctd","Arsenates",""
"ctd","atrazine mercapturate",""
"ctd","bisphenol A glucuronide",""
"ctd","bisphenol A disulfate",""
"ctd","22-hydroxycholesterol","17711-16-9"
"ctd","3-methoxytyramine","554-52-9"
"ctd","aerobactin","26198-65-2"
"ctd","anthranilic acid","118-92-3"
"ctd","Carnitine",""
"ctd","Corticosterone","50-22-6"
"ctd","cortolone","516-42-7"
"ctd","crotonyl-coenzyme A","992-67-6"
"ctd","Cytidine Monophosphate N-Acetylneuraminic Acid","3063-71-6"
"ctd","cytidine monophosphate-N-glycoloylneuraminic acid","98300-80-2"
"ctd","estrone sulfate","481-97-0"
"ctd","fructose-6-phosphate","6814-87-5"
"ctd","glucosaminic acid","6165-14-6"
"ctd","isocaproaldehyde","1119-16-0"
"ctd","Malonyl Coenzyme A","524-14-1"
"ctd","N-acetylmuramic acid","1856-93-5"
"ctd","N-acetylserotonin","1210-83-9"
"ctd","phenylacetylglycine","500-98-1"
"ctd","Pregnanediol","26445-07-8"
"ctd","testosterone glucuronate","1180-25-2"
"ctd","beta-hydroxyisovaleric acid","625-08-1"
"ctd","Citric Acid","77-92-9"
"ctd","Creatine","57-00-1"
"ctd","carbitol","111-90-0"
"ctd","ethoxyacetic acid","627-03-2"
"ctd","chlorferron","6174-86-3"
"ctd","clothianidin",""
"ctd","coronene","191-07-1"
"ctd","Coumaphos","56-72-4"
"ctd","Dicarboxylic Acids",""
"ctd","methylformamide","123-39-7"
"ctd","N-acetyl-S-(N-methylcarbamoyl)cysteine","103974-29-4"
"ctd","dinotefuran",""
"ctd","Dysprosium","7429-91-6"
"ctd","2-hydroxyestradiol","362-05-0"
"ctd","4-hydroxyestrone","3131-23-5"
"ctd","16-hydroxyestrone","18186-49-7"
"ctd","2-methoxyestrone","362-08-3"
"ctd","2-hydroxyestrone","362-06-1"
"ctd","4-hydroxyestrone-4-methyl ether","58562-33-7"
"ctd","O-desmethylangolensin",""
"ctd","2,3-bis(3'-hydroxybenzyl)butane-1,4-diol","76543-16-3"
"ctd","Equol","531-95-3"
"ctd","Erbium","7440-52-0"
"ctd","ethyl glucuronide","17685-04-0"
"ctd","Europium","7440-53-1"
"ctd","fumonisin B1","116355-83-0"
"ctd","5-hydroxythiabendazole","948-71-0"
"ctd","Hafnium","7440-58-6"
"ctd","heptylparaben",""
"ctd","desethylatrazine",""
"ctd","2,6-diethylaniline","579-66-8"
"ctd","ammeline","645-92-1"
"ctd","Holmium","7440-60-0"
"ctd","Uroporphyrins",""
"ctd","Glucaric Acid",""
"ctd","Coproporphyrins",""
"ctd","hydroxycotinine","27323-64-4"
"ctd","imidacloprid","105827-78-9"
"ctd","O,O-diethyl dithiophosphate","298-06-6"
"ctd","O,O-dimethyl phosphorodithioate","756-80-9"
"ctd","O,O-diethyl phosphorothionate","2465-65-8"
"ctd","thiacloprid",""
"ctd","thiamethoxam","153719-23-4"
"ctd","nitenpyram",""
"ctd","thiophosphoric acid","13598-51-1"
"ctd","Iodides",""
"ctd","Iridium","7439-88-5"
"ctd","isazophos","42509-80-8"
"ctd","Lanthanum","7439-91-0"
"ctd","Lutetium","7439-94-3"
"ctd","Ethylenethiourea","96-45-7"
"ctd","verbenol","473-67-6"
"ctd","n-butoxyacetic acid","2516-93-0"
"ctd","Neodymium","7440-00-8"
"ctd","Niobium","3/1/7440"
"ctd","Organophosphates",""
"ctd","methidathion","950-37-8"
"ctd","pirimiphos methyl","29232-93-7"
"ctd","Osmium","4/2/7440"
"ctd","isobutylparaben",""
"ctd","Vanilmandelic Acid","55-10-7"
"ctd","2-isopropoxyphenol","4812-20-8"
"ctd","Chlormequat","999-81-5"
"ctd","2,4,6-trichlorophenol","88-06-2"
"ctd","2,4,5-trichlorophenol","95-95-4"
"ctd","phenoxyacetic acid",""
"ctd","mono-n-octyl phthalate","5393-19-1"
"ctd","Pyrenes",""
"ctd","coproporphyrin I","531-14-6"
"ctd","coproporphyrin III","14643-66-4"
"ctd","Porphyrins",""
"ctd","uroporphyrin I","607-14-7"
"ctd","uroporphyrin III","18273-06-8"
"ctd","Praseodymium","7440-10-0"
"ctd","protocatechuic acid","99-50-3"
"ctd","Rhodium","7440-16-6"
"ctd","Ruthenium","7440-18-8"
"ctd","Samarium","7440-19-9"
"ctd","Seaborgium",""
"ctd","mandelic acid","90-64-2"
"ctd","Tellurium","13494-80-9"
"ctd","Terbium","7440-27-9"
"ctd","diethyllead","24952-65-6"
"ctd","triethyllead","5224-23-7"
"ctd","thiocyanate","302-04-5"
"ctd","Thulium","7440-30-4"
"ctd","4-(methylnitrosamino)-1-(3-pyridyl)-1-butan-1-ol",""
"ctd","Ytterbium","7440-64-4"
"ctd","Yttrium","7440-65-5"
"ctd","Carboxylic Acids",""
"ctd","bromoacetate","68-10-0"
"ctd","chloroacetic acid","79-11-8"
"ctd","dibromoacetic acid",""
"ctd","Ethinyl Estradiol","57-63-6"
"ctd","tetrachloroethane",""
"ahhs","fipronil",NA
"ahhs","gamma-chlordane",NA
"ahhs","alpha-chlordane",NA
"ahhs","p,p\x92-DDT",NA
"ahhs","p,p\x92-DDE",NA
"ahhs","heptachlor",NA
"ahhs","chlorpyrifos",NA
"ahhs","diazinon",NA
"ahhs","malathion",NA
"ahhs","cis-permethrin",NA
"ahhs","trans-permethrin",NA
"ahhs","cypermethrin",NA
"ahhs","bifenthrin",NA
"ahhs","deltamethrin",NA
"ahhs","sumithrin",NA
"ahhs","lambda-cyhalothrin",NA
"ahhs","cyfluthrin",NA
"ahhs","esfenvalerate",NA
"ahhs","tetramethrin",NA
"ahhs","allethrin",NA
"ahhs","pyrethrin I",NA
"ahhs","fenpropathrin",NA
"ahhs","imiprothrin",NA
"ahhs","pyrethrin II",NA
"ahhs","prallethrin",NA
"ahhs","resmethrin",NA
"ahhs","piperonyl butoxide",NA
"ahhs","Lead",NA
"ahhs","Arsenic",NA
"epa_nscrlft","1,2,3,4,6,7,8-HpCDD","35822-46-9"
"epa_nscrlft","1,2,3,4,6,7,8-HpCDF","67562-39-4"
"epa_nscrlft","1,2,3,4,7,8,9-HpCDF","55673-89-7"
"epa_nscrlft","1,2,3,4,7,8-HxCDD","39227-28-6"
"epa_nscrlft","1,2,3,4,7,8-HxCDF","70648-26-9"
"epa_nscrlft","1,2,3,6,7,8-HxCDD","57653-85-7"
"epa_nscrlft","1,2,3,6,7,8-HxCDF","57117-44-9"
"epa_nscrlft","1,2,3,7,8,9-HxCDD","19408-74-3"
"epa_nscrlft","1,2,3,7,8,9-HxCDF","72918-21-9"
"epa_nscrlft","1,2,3,7,8-PeCDD","40321-76-4"
"epa_nscrlft","1,2,3,7,8-PeCDF","57117-41-6"
"epa_nscrlft","12 Coplanar PCBs TEQ",""
"epa_nscrlft","2,3,4,6,7,8-HxCDF","60851-34-5"
"epa_nscrlft","2,3,4,7,8-PeCDF","57117-31-4"
"epa_nscrlft","2,3,7,8-TCDD","1746-01-6"
"epa_nscrlft","2,3,7,8-TCDF","51207-31-9"
"epa_nscrlft","2,4'-DDD","53-19-0"
"epa_nscrlft","2,4'-DDE","3424-82-6"
"epa_nscrlft","2,4'-DDT","789-02-6"
"epa_nscrlft","4,4'-DDD","72-54-8"
"epa_nscrlft","4,4'-DDE","72-55-9"
"epa_nscrlft","4,4'-DDT","50-29-3"
"epa_nscrlft","Aldrin","309-00-2"
"epa_nscrlft","Arsenate","17428-41-0"
"epa_nscrlft","Arsenite","22569-72-8"
"epa_nscrlft","Chlordane, alpha-","5103-71-9"
"epa_nscrlft","Chlordane, gamma-","5566-34-7"
"epa_nscrlft","Dicofol","115-32-2"
"epa_nscrlft","Dieldrin","60-57-1"
"epa_nscrlft","Dimethylarsonic Acid","75-60-5"
"epa_nscrlft","Dioxins and Furans TEQ",""
"epa_nscrlft","Endosulfan I","959-98-8"
"epa_nscrlft","Endosulfan II","33213-65-9"
"epa_nscrlft","Endosulfan Sulfate","1031-07-8"
"epa_nscrlft","Endrin","72-20-8"
"epa_nscrlft","Ethalfluralin","55283-68-6"
"epa_nscrlft","Heptachlor","76-44-8"
"epa_nscrlft","Heptachlor epoxide","1024-57-3"
"epa_nscrlft","Hexachlorocyclohexane (BHC), alpha-","319-84-6"
"epa_nscrlft","Hexachlorocyclohexane (BHC), beta-","319-85-7"
"epa_nscrlft","Hexachlorocyclohexane (BHC), delta-","319-86-8"
"epa_nscrlft","Inorganic Arsenic (Total)",""
"epa_nscrlft","Isodrin","465-73-6"
"epa_nscrlft","Kepone (Chlordecone)","143-50-0"
"epa_nscrlft","Lindane (Hexachlorocyclohexane, gamma-BHC)",""
"epa_nscrlft","Mercury","7439-97-6"
"epa_nscrlft","Methoxychlor","72-43-5"
"epa_nscrlft","Mirex","2385-85-5"
"epa_nscrlft","Monomethylarsonic Acid","124-58-3"
"epa_nscrlft","Nonachlor, cis-","5103-73-1"
"epa_nscrlft","Nonachlor, trans-","39765-80-5"
"epa_nscrlft","OCDD","3268-87-9"
"epa_nscrlft","OCDF","39001-02-0"
"epa_nscrlft","Octachlorostyrene","29082-74-4"
"epa_nscrlft","Oxychlordane","26880-48-8"
"epa_nscrlft","PCB 1",""
"epa_nscrlft","PCB 10",""
"epa_nscrlft","PCB 1016",""
"epa_nscrlft","PCB 103",""
"epa_nscrlft","PCB 104",""
"epa_nscrlft","PCB 105",""
"epa_nscrlft","PCB 106",""
"epa_nscrlft","PCB 107 + PCB 124",""
"epa_nscrlft","PCB 109",""
"epa_nscrlft","PCB 11",""
"epa_nscrlft","PCB 110 + PCB 115",""
"epa_nscrlft","PCB 111",""
"epa_nscrlft","PCB 112",""
"epa_nscrlft","PCB 114",""
"epa_nscrlft","PCB 118",""
"epa_nscrlft","PCB 12 + PCB 13",""
"epa_nscrlft","PCB 120",""
"epa_nscrlft","PCB 121",""
"epa_nscrlft","PCB 122",""
"epa_nscrlft","PCB 1221",""
"epa_nscrlft","PCB 123",""
"epa_nscrlft","PCB 1232",""
"epa_nscrlft","PCB 1242",""
"epa_nscrlft","PCB 1248",""
"epa_nscrlft","PCB 1254",""
"epa_nscrlft","PCB 126",""
"epa_nscrlft","PCB 1260",""
"epa_nscrlft","PCB 127",""
"epa_nscrlft","PCB 128 + PCB 166",""
"epa_nscrlft","PCB 129 + PCB 138 + PCB 160 + PCB 163",""
"epa_nscrlft","PCB 130",""
"epa_nscrlft","PCB 131",""
"epa_nscrlft","PCB 132",""
"epa_nscrlft","PCB 133",""
"epa_nscrlft","PCB 134 + PCB 143",""
"epa_nscrlft","PCB 135 + PCB 151 + PCB 154",""
"epa_nscrlft","PCB 136",""
"epa_nscrlft","PCB 137",""
"epa_nscrlft","PCB 139 + PCB 140",""
"epa_nscrlft","PCB 14",""
"epa_nscrlft","PCB 141",""
"epa_nscrlft","PCB 142",""
"epa_nscrlft","PCB 144",""
"epa_nscrlft","PCB 145",""
"epa_nscrlft","PCB 146",""
"epa_nscrlft","PCB 147 + PCB 149",""
"epa_nscrlft","PCB 148",""
"epa_nscrlft","PCB 15",""
"epa_nscrlft","PCB 150",""
"epa_nscrlft","PCB 152",""
"epa_nscrlft","PCB 153 + PCB 168",""
"epa_nscrlft","PCB 155",""
"epa_nscrlft","PCB 156 + PCB 157",""
"epa_nscrlft","PCB 158",""
"epa_nscrlft","PCB 159",""
"epa_nscrlft","PCB 16",""
"epa_nscrlft","PCB 161",""
"epa_nscrlft","PCB 162",""
"epa_nscrlft","PCB 164",""
"epa_nscrlft","PCB 165",""
"epa_nscrlft","PCB 167",""
"epa_nscrlft","PCB 169",""
"epa_nscrlft","PCB 17",""
"epa_nscrlft","PCB 170",""
"epa_nscrlft","PCB 171 + PCB 173",""
"epa_nscrlft","PCB 172",""
"epa_nscrlft","PCB 174",""
"epa_nscrlft","PCB 175",""
"epa_nscrlft","PCB 176",""
"epa_nscrlft","PCB 177",""
"epa_nscrlft","PCB 178",""
"epa_nscrlft","PCB 179",""
"epa_nscrlft","PCB 18 + PCB 30",""
"epa_nscrlft","PCB 180 + PCB 193",""
"epa_nscrlft","PCB 181",""
"epa_nscrlft","PCB 182",""
"epa_nscrlft","PCB 183 + PCB 185",""
"epa_nscrlft","PCB 184",""
"epa_nscrlft","PCB 186",""
"epa_nscrlft","PCB 187",""
"epa_nscrlft","PCB 188",""
"epa_nscrlft","PCB 189",""
"epa_nscrlft","PCB 19",""
"epa_nscrlft","PCB 190",""
"epa_nscrlft","PCB 191",""
"epa_nscrlft","PCB 192",""
"epa_nscrlft","PCB 194",""
"epa_nscrlft","PCB 195",""
"epa_nscrlft","PCB 196",""
"epa_nscrlft","PCB 197 + PCB 200",""
"epa_nscrlft","PCB 198 + PCB 199",""
"epa_nscrlft","PCB 2",""
"epa_nscrlft","PCB 20 + PCB 28",""
"epa_nscrlft","PCB 201",""
"epa_nscrlft","PCB 202",""
"epa_nscrlft","PCB 203",""
"epa_nscrlft","PCB 204",""
"epa_nscrlft","PCB 205",""
"epa_nscrlft","PCB 206",""
"epa_nscrlft","PCB 207",""
"epa_nscrlft","PCB 208",""
"epa_nscrlft","PCB 209",""
"epa_nscrlft","PCB 21 + PCB 33",""
"epa_nscrlft","PCB 22",""
"epa_nscrlft","PCB 23",""
"epa_nscrlft","PCB 24",""
"epa_nscrlft","PCB 25",""
"epa_nscrlft","PCB 26 + PCB 29",""
"epa_nscrlft","PCB 27",""
"epa_nscrlft","PCB 3",""
"epa_nscrlft","PCB 31",""
"epa_nscrlft","PCB 32",""
"epa_nscrlft","PCB 34",""
"epa_nscrlft","PCB 35",""
"epa_nscrlft","PCB 36",""
"epa_nscrlft","PCB 37",""
"epa_nscrlft","PCB 38",""
"epa_nscrlft","PCB 39",""
"epa_nscrlft","PCB 4",""
"epa_nscrlft","PCB 40 + PCB 41 + PCB 71",""
"epa_nscrlft","PCB 42",""
"epa_nscrlft","PCB 43",""
"epa_nscrlft","PCB 44 + PCB 47 + PCB 65",""
"epa_nscrlft","PCB 45 + PCB 51",""
"epa_nscrlft","PCB 46",""
"epa_nscrlft","PCB 48",""
"epa_nscrlft","PCB 49 + PCB 69",""
"epa_nscrlft","PCB 5",""
"epa_nscrlft","PCB 50 + PCB 53",""
"epa_nscrlft","PCB 52",""
"epa_nscrlft","PCB 54",""
"epa_nscrlft","PCB 55",""
"epa_nscrlft","PCB 56",""
"epa_nscrlft","PCB 57",""
"epa_nscrlft","PCB 58",""
"epa_nscrlft","PCB 59 + PCB 62 + PCB 75",""
"epa_nscrlft","PCB 6",""
"epa_nscrlft","PCB 60",""
"epa_nscrlft","PCB 61 + PCB 70 + PCB 74 + PCB 76",""
"epa_nscrlft","PCB 63",""
"epa_nscrlft","PCB 64",""
"epa_nscrlft","PCB 66",""
"epa_nscrlft","PCB 67",""
"epa_nscrlft","PCB 68",""
"epa_nscrlft","PCB 7",""
"epa_nscrlft","PCB 72",""
"epa_nscrlft","PCB 73",""
"epa_nscrlft","PCB 77",""
"epa_nscrlft","PCB 78",""
"epa_nscrlft","PCB 79",""
"epa_nscrlft","PCB 8",""
"epa_nscrlft","PCB 80",""
"epa_nscrlft","PCB 81",""
"epa_nscrlft","PCB 82",""
"epa_nscrlft","PCB 83 + PCB 99",""
"epa_nscrlft","PCB 84",""
"epa_nscrlft","PCB 85 + PCB 116 + PCB 117",""
"epa_nscrlft","PCB 86 + PCB 87 + PCB 97 + PCB 108 + PCB 119 + PCB 125",""
"epa_nscrlft","PCB 88 + PCB 91",""
"epa_nscrlft","PCB 89",""
"epa_nscrlft","PCB 9",""
"epa_nscrlft","PCB 90 + PCB 101 + PCB 113",""
"epa_nscrlft","PCB 92",""
"epa_nscrlft","PCB 93 + PCB 95 + PCB 98 + PCB 100 + PCB 102",""
"epa_nscrlft","PCB 94",""
"epa_nscrlft","PCB 96",""
"epa_nscrlft","PCBs (Sum of Aroclors)",""
"epa_nscrlft","PCBs (Sum of Congeners)",""
"epa_nscrlft","Pendimethalin","40487-42-1"
"epa_nscrlft","Pentachloroanisole","1825-21-4"
"epa_nscrlft","Pentachloronitrobenzene","82-68-8"
"epa_nscrlft","Permethrin, cis-","61949-76-6"
"epa_nscrlft","Permethrin, trans-","61949-77-7"
"epa_nscrlft","Total Chlordane",""
"epa_nscrlft","Total DDT",""
"epa_nscrlft","Total Endosulfan",""
"epa_nscrlft","Total TEQ",""
"epa_nscrlft","Toxaphene","8001-35-2"
"epa_nscrlft","Trifluralin","1582-09-8"
"nhanes","Acrylamide",NA
"nhanes","Glycidamide",NA
"nhanes","Cotinine",NA
"nhanes","Hydroxycotinine",NA
"nhanes","NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol)",NA
"nhanes","NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol) (creatinine corrected)",NA
"nhanes","Bromodichloromethane",NA
"nhanes","Dibromochloromethane (Chlorodibromomethane)",NA
"nhanes","Tribromomethane (Bromoform)",NA
"nhanes","Trichloromethane (Chloroform)",NA
"nhanes","Benzophenone-3",NA
"nhanes","Benzophenone-3 (creatinine corrected)",NA
"nhanes","Bisphenol A",NA
"nhanes","Bisphenol A (creatinine corrected)",NA
"nhanes","Bisphenol F",NA
"nhanes","Bisphenol F (creatinine corrected)",NA
"nhanes","Bisphenol S",NA
"nhanes","Bisphenol S (creatinine corrected)",NA
"nhanes","4-tert-Octylphenol",NA
"nhanes","4-tert-Octylphenol (creatinine corrected)",NA
"nhanes","Triclocarban",NA
"nhanes","Triclocarban (creatinine corrected)",NA
"nhanes","Triclosan",NA
"nhanes","Triclosan (creatinine corrected)",NA
"nhanes","Butyl paraben",NA
"nhanes","Butyl paraben (creatinine corrected)",NA
"nhanes","Ethyl paraben",NA
"nhanes","Ethyl paraben (creatinine corrected)",NA
"nhanes","Methyl paraben",NA
"nhanes","Methyl paraben (creatinine corrected)",NA
"nhanes","n-Propyl paraben",NA
"nhanes","n-Propyl paraben (creatinine corrected)",NA
"nhanes","2;4-Dichlorophenol",NA
"nhanes","2;4-Dichlorophenol (creatinine corrected)",NA
"nhanes","2;5-Dichlorophenol",NA
"nhanes","2;5-Dichlorophenol (creatinine corrected)",NA
"nhanes","Bis(1-chloro-2-propyl) phosphate (BCPP)",NA
"nhanes","Bis(1-chloro-2-propyl) phosphate (BCPP) (creatinine corrected)",NA
"nhanes","Bis(2-chloroethyl) phosphate (BCEtP)",NA
"nhanes","Bis(2-chloroethyl) phosphate (BCEtP) (creatinine corrected)",NA
"nhanes","Bis(1;3-dichloro-2-propyl) phosphate (BDCPP)",NA
"nhanes","Bis(1;3-dichloro-2-propyl) phosphate (BDCPP) (creatinine corrected)",NA
"nhanes","Dibenzyl phosphate (DBzP)",NA
"nhanes","Dibenzyl phosphate (DBzP) (creatinine corrected)",NA
"nhanes","Dibutyl phosphate (DBuP)",NA
"nhanes","Dibutyl phosphate (DBuP) (creatinine corrected)",NA
